client_id,program_id,label,budget_level,profile_type_encoded,preferred_language,budget_numeric,price_normalized,duration_days,category_encoded,target_audience_encoded,visa_required,has_spa,has_pool,has_beach,has_flight,is_all_inclusive,hotel_stars,climate_encoded,is_religious,budget_match_score,audience_match,price_ratio,season_match,visa_obstacle
C0397,3,0.4990745370124693,1.0,0.0,0.0,3000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.8635817900415642,0.0,1.0666666666666667,1.0,1.0
C0397,4,0.240588869395871,1.0,0.0,0.0,3000.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0019628979862366743,0.0,3.8333333333333335,1.0,1.0
C0397,5,0.370140590589755,1.0,0.0,0.0,3000.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.2671353019658503,0.0,1.6,1.0,1.0
C0397,6,0.5187062769522409,1.0,0.0,0.0,3000.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.09568758984080315,1.0,2.066666666666667,1.0,1.0
C0397,7,0.918,1.0,0.0,0.0,3000.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.9266666666666666,1.0,0.8666666666666667,1.0,0.0
C0397,8,0.5289999999999999,1.0,0.0,0.0,3000.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.9633333333333334,0.0,0.9333333333333333,0.0,0.0
C0397,9,0.28986132510942386,1.0,0.0,0.0,3000.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.33287108369807955,0.0,1.5,0.0,0.0
C0397,10,0.7905,1.0,0.0,0.0,3000.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.835,1.0,0.7,1.0,1.0
C0397,11,0.807,1.0,0.0,0.0,3000.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.89,1.0,0.8,1.0,1.0
C0398,1,0.8905,1.0,0.0,1.0,3000.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.835,1.0,0.7,1.0,0.0
C0398,2,0.39976672938463764,1.0,0.0,1.0,3000.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.19922243128212558,0.0,1.7333333333333334,1.0,0.0
C0398,3,0.4990745370124693,1.0,0.0,1.0,3000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.8635817900415642,0.0,1.0666666666666667,1.0,1.0
C0398,4,0.240588869395871,1.0,0.0,1.0,3000.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0019628979862366743,0.0,3.8333333333333335,1.0,1.0
C0398,5,0.370140590589755,1.0,0.0,1.0,3000.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.2671353019658503,0.0,1.6,1.0,1.0
C0398,6,0.5187062769522409,1.0,0.0,1.0,3000.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.09568758984080315,1.0,2.066666666666667,1.0,1.0
C0398,7,0.918,1.0,0.0,1.0,3000.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.9266666666666666,1.0,0.8666666666666667,1.0,0.0
C0398,8,0.5289999999999999,1.0,0.0,1.0,3000.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.9633333333333334,0.0,0.9333333333333333,0.0,0.0
C0398,9,0.28986132510942386,1.0,0.0,1.0,3000.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.33287108369807955,0.0,1.5,0.0,0.0
C0398,10,0.7905,1.0,0.0,1.0,3000.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.835,1.0,0.7,1.0,1.0
C0398,11,0.807,1.0,0.0,1.0,3000.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.89,1.0,0.8,1.0,1.0
C0399,1,0.505,2.0,4.0,1.0,12000.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.55,0.0,0.175,1.0,0.0
C0399,2,0.8965,2.0,4.0,1.0,12000.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.6883333333333332,1.0,0.43333333333333335,1.0,0.0
C0399,3,0.41900000000000004,2.0,4.0,1.0,12000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.5966666666666667,0.0,0.26666666666666666,1.0,1.0
C0399,4,0.6331249999999999,2.0,4.0,1.0,12000.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.9770833333333333,0.0,0.9583333333333334,1.0,1.0
C0399,5,0.44099999999999995,2.0,4.0,1.0,12000.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.6699999999999999,0.0,0.4,1.0,1.0
C0399,6,0.7102499999999999,2.0,4.0,1.0,12000.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.7341666666666666,1.0,0.5166666666666667,1.0,1.0
C0399,7,0.7607499999999999,2.0,4.0,1.0,12000.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.5691666666666666,1.0,0.21666666666666667,1.0,0.0
C0399,8,0.36350000000000005,2.0,4.0,1.0,12000.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.5783333333333334,0.0,0.23333333333333334,0.0,0.0
C0399,9,0.48687499999999995,2.0,4.0,1.0,12000.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.65625,0.0,0.375,0.0,0.0
C0399,10,0.655,2.0,4.0,1.0,12000.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.55,1.0,0.175,1.0,1.0
C0399,11,0.658,2.0,4.0,1.0,12000.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.5599999999999999,1.0,0.2,1.0,1.0
C0400,1,0.7082692307692308,0.0,1.0,0.0,2600.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.8942307692307693,0.0,0.8076923076923077,1.0,0.0
C0400,2,0.3732409475087002,0.0,1.0,0.0,2600.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.11080315836233387,0.0,2.0,1.0,0.0
C0400,3,0.7205648814071077,0.0,1.0,0.0,2600.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.6018829380236923,1.0,1.2307692307692308,1.0,1.0
C0400,4,0.2401608976619583,0.0,1.0,0.0,2600.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.00053632553986098,0.0,4.423076923076923,1.0,1.0
C0400,5,0.28662999544413315,0.0,1.0,0.0,2600.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.15543331814711034,0.0,1.8461538461538463,1.0,1.0
C0400,6,0.5042624274513278,0.0,1.0,0.0,2600.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.047541424837759104,1.0,2.3846153846153846,1.0,1.0
C0400,7,0.89,0.0,1.0,0.0,2600.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
C0400,8,0.4432942117603649,0.0,1.0,0.0,2600.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.8443140392012161,0.0,1.0769230769230769,0.0,0.0
C0400,9,0.25010482775179915,0.0,1.0,0.0,2600.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.2003494258393305,0.0,1.7307692307692308,0.0,0.0
C0400,10,0.8582692307692307,0.0,1.0,0.0,2600.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.8942307692307693,1.0,0.8076923076923077,1.0,1.0
C0400,11,0.7773076923076923,0.0,1.0,0.0,2600.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.9576923076923077,1.0,0.9230769230769231,1.0,1.0
C0401,1,0.6405,0.0,3.0,0.0,3000.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.835,0.0,0.7,1.0,0.0
C0401,2,0.4497667293846377,0.0,3.0,0.0,3000.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.19922243128212558,0.0,1.7333333333333334,1.0,0.0
C0401,3,0.4990745370124693,0.0,3.0,0.0,3000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.8635817900415642,0.0,1.0666666666666667,1.0,1.0
C0401,4,0.540588869395871,0.0,3.0,0.0,3000.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0019628979862366743,1.0,3.8333333333333335,1.0,1.0
C0401,5,0.3201405905897551,0.0,3.0,0.0,3000.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.2671353019658503,0.0,1.6,1.0,1.0
C0401,6,0.5187062769522409,0.0,3.0,0.0,3000.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.09568758984080315,1.0,2.066666666666667,1.0,1.0
C0401,7,0.918,0.0,3.0,0.0,3000.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.9266666666666666,1.0,0.8666666666666667,1.0,0.0
C0401,8,0.479,0.0,3.0,0.0,3000.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.9633333333333334,0.0,0.9333333333333333,0.0,0.0
C0401,9,0.5898613251094238,0.0,3.0,0.0,3000.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.33287108369807955,1.0,1.5,0.0,0.0
C0401,10,0.7905,0.0,3.0,0.0,3000.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.835,1.0,0.7,1.0,1.0
C0401,11,0.757,0.0,3.0,0.0,3000.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.89,1.0,0.8,1.0,1.0
C0402,1,0.5416346153846153,1.0,3.0,0.0,5200.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.6721153846153847,0.0,0.40384615384615385,1.0,0.0
C0402,2,0.69,1.0,3.0,0.0,5200.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
C0402,3,0.4765384615384616,1.0,3.0,0.0,5200.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.7884615384615384,0.0,0.6153846153846154,1.0,1.0
C0402,4,0.5608717769095086,1.0,3.0,0.0,5200.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.06957258969836208,1.0,2.2115384615384617,1.0,1.0
C0402,5,0.5773076923076923,1.0,3.0,0.0,5200.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.9576923076923077,0.0,0.9230769230769231,1.0,1.0
C0402,6,0.6865084733157321,1.0,3.0,0.0,5200.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.6550282443857736,1.0,1.1923076923076923,1.0,1.0
C0402,7,0.9075,1.0,3.0,0.0,5200.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.725,1.0,0.5,1.0,0.0
C0402,8,0.4638461538461538,1.0,3.0,0.0,5200.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.7461538461538462,0.0,0.5384615384615384,0.0,0.0
C0402,9,0.7677884615384616,1.0,3.0,0.0,5200.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.9259615384615385,1.0,0.8653846153846154,0.0,0.0
C0402,10,0.6916346153846153,1.0,3.0,0.0,5200.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.6721153846153847,1.0,0.40384615384615385,1.0,1.0
C0402,11,0.7511538461538462,1.0,3.0,0.0,5200.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.7038461538461538,1.0,0.46153846153846156,1.0,1.0
C0403,1,0.9824999999999999,0.0,0.0,1.0,2200.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.975,1.0,0.9545454545454546,1.0,0.0
C0403,2,0.35493612051035917,0.0,0.0,1.0,2200.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.049787068367863924,0.0,2.3636363636363638,1.0,0.0
C0403,3,0.35036383235143265,0.0,0.0,1.0,2200.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.3678794411714422,0.0,1.4545454545454546,1.0,1.0
C0403,4,0.24002742726944346,0.0,0.0,1.0,2200.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,9.142423147817327e-05,0.0,5.2272727272727275,1.0,1.0
C0403,5,0.26228207346430016,0.0,0.0,1.0,2200.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0742735782143339,0.0,2.1818181818181817,1.0,1.0
C0403,6,0.4954946916666203,0.0,0.0,1.0,2200.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.018315638888734165,1.0,2.8181818181818183,1.0,1.0
C0403,7,0.7910960138106917,0.0,0.0,1.0,2200.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.6703200460356392,1.0,1.1818181818181819,1.0,0.0
C0403,8,0.354643490828208,0.0,0.0,1.0,2200.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.5488116360940265,0.0,1.2727272727272727,0.0,0.0
C0403,9,0.22007765311684113,0.0,0.0,1.0,2200.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.1002588437228037,0.0,2.0454545454545454,0.0,0.0
C0403,10,0.8825,0.0,0.0,1.0,2200.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.975,1.0,0.9545454545454546,1.0,1.0
C0403,11,0.7356192259233946,0.0,0.0,1.0,2200.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.8187307530779819,1.0,1.0909090909090908,1.0,1.0
C0404,1,0.9824999999999999,0.0,0.0,0.0,2200.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.975,1.0,0.9545454545454546,1.0,0.0
C0404,2,0.35493612051035917,0.0,0.0,0.0,2200.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.049787068367863924,0.0,2.3636363636363638,1.0,0.0
C0404,3,0.35036383235143265,0.0,0.0,0.0,2200.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.3678794411714422,0.0,1.4545454545454546,1.0,1.0
C0404,4,0.24002742726944346,0.0,0.0,0.0,2200.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,9.142423147817327e-05,0.0,5.2272727272727275,1.0,1.0
C0404,5,0.26228207346430016,0.0,0.0,0.0,2200.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0742735782143339,0.0,2.1818181818181817,1.0,1.0
C0404,6,0.4954946916666203,0.0,0.0,0.0,2200.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.018315638888734165,1.0,2.8181818181818183,1.0,1.0
C0404,7,0.7910960138106917,0.0,0.0,0.0,2200.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.6703200460356392,1.0,1.1818181818181819,1.0,0.0
C0404,8,0.354643490828208,0.0,0.0,0.0,2200.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.5488116360940265,0.0,1.2727272727272727,0.0,0.0
C0404,9,0.22007765311684113,0.0,0.0,0.0,2200.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.1002588437228037,0.0,2.0454545454545454,0.0,0.0
C0404,10,0.8825,0.0,0.0,0.0,2200.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.975,1.0,0.9545454545454546,1.0,1.0
C0404,11,0.7356192259233946,0.0,0.0,0.0,2200.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.8187307530779819,1.0,1.0909090909090908,1.0,1.0
C0405,1,0.5283076923076923,1.0,4.0,0.0,6500.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.6276923076923077,0.0,0.3230769230769231,1.0,0.0
C0405,2,0.907,1.0,4.0,0.0,6500.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.89,1.0,0.8,1.0,0.0
C0405,3,0.4562307692307692,1.0,4.0,0.0,6500.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.7207692307692308,0.0,0.49230769230769234,1.0,1.0
C0405,4,0.34522826019599123,1.0,4.0,0.0,6500.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.18409420065330417,0.0,1.7692307692307692,1.0,1.0
C0405,5,0.5468461538461539,1.0,4.0,0.0,6500.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.8561538461538462,0.0,0.7384615384615385,1.0,1.0
C0405,6,0.7823846153846155,1.0,4.0,0.0,6500.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.9746153846153847,1.0,0.9538461538461539,1.0,1.0
C0405,7,0.841,1.0,4.0,0.0,6500.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.6699999999999999,1.0,0.4,1.0,0.0
C0405,8,0.44607692307692304,1.0,4.0,0.0,6500.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.686923076923077,0.0,0.4307692307692308,0.0,0.0
C0405,9,0.48923076923076914,1.0,4.0,0.0,6500.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.8307692307692307,0.0,0.6923076923076923,0.0,0.0
C0405,10,0.6783076923076923,1.0,4.0,0.0,6500.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.6276923076923077,1.0,0.3230769230769231,1.0,1.0
C0405,11,0.7359230769230769,1.0,4.0,0.0,6500.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.6530769230769231,1.0,0.36923076923076925,1.0,1.0
C0406,1,0.5135,2.0,2.0,0.0,9000.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5783333333333334,0.0,0.23333333333333334,1.0,0.0
C0406,2,0.6203333333333333,2.0,2.0,0.0,9000.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.7677777777777777,0.0,0.5777777777777777,1.0,0.0
C0406,3,0.4836666666666667,2.0,2.0,0.0,9000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.6455555555555555,0.0,0.35555555555555557,1.0,1.0
C0406,4,0.5028242443492666,2.0,2.0,0.0,9000.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.542747481164222,0.0,1.2777777777777777,1.0,1.0
C0406,5,0.763,2.0,2.0,0.0,9000.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.7433333333333333,1.0,0.5333333333333333,1.0,1.0
C0406,6,0.7386666666666667,2.0,2.0,0.0,9000.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.8288888888888889,1.0,0.6888888888888889,1.0,1.0
C0406,7,0.8226666666666667,2.0,2.0,0.0,9000.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.6088888888888888,1.0,0.28888888888888886,1.0,0.0
C0406,8,0.6763333333333333,2.0,2.0,0.0,9000.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.6211111111111111,1.0,0.3111111111111111,0.0,0.0
C0406,9,0.5075,2.0,2.0,0.0,9000.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.725,0.0,0.5,0.0,0.0
C0406,10,0.6635,2.0,2.0,0.0,9000.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.5783333333333334,1.0,0.23333333333333334,1.0,1.0
C0406,11,0.669,2.0,2.0,0.0,9000.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.5966666666666667,1.0,0.26666666666666666,1.0,1.0
C0407,1,0.6405,0.0,5.0,1.0,3000.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.835,0.0,0.7,1.0,0.0
C0407,2,0.39976672938463764,0.0,5.0,1.0,3000.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.19922243128212558,0.0,1.7333333333333334,1.0,0.0
C0407,3,0.4990745370124693,0.0,5.0,1.0,3000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.8635817900415642,0.0,1.0666666666666667,1.0,1.0
C0407,4,0.240588869395871,0.0,5.0,1.0,3000.0,0.9583333333333334,7.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0019628979862366743,0.0,3.8333333333333335,1.0,1.0
C0407,5,0.3601405905897551,0.0,5.0,1.0,3000.0,0.4,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.2671353019658503,0.0,1.6,1.0,1.0
C0407,6,0.558706276952241,0.0,5.0,1.0,3000.0,0.5166666666666667,15.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.09568758984080315,1.0,2.066666666666667,1.0,1.0
C0407,7,0.908,0.0,5.0,1.0,3000.0,0.21666666666666667,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.9266666666666666,1.0,0.8666666666666667,1.0,0.0
C0407,8,0.519,0.0,5.0,1.0,3000.0,0.23333333333333334,7.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.9633333333333334,0.0,0.9333333333333333,0.0,0.0
C0407,9,0.28986132510942386,0.0,5.0,1.0,3000.0,0.375,7.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.33287108369807955,0.0,1.5,0.0,0.0
C0407,10,0.7905,0.0,5.0,1.0,3000.0,0.175,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.835,1.0,0.7,1.0,1.0
C0407,11,0.797,0.0,5.0,1.0,3000.0,0.2,5.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.89,1.0,0.8,1.0,1.0
C0408,1,0.6405,0.0,5.0,1.0,3000.0,0.175,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.835,0.0,0.7,1.0,0.0
C0408,2,0.39976672938463764,0.0,5.0,1.0,3000.0,0.43333333333333335,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.19922243128212558,0.0,1.7333333333333334,1.0,0.0
C0408,3,0.4990745370124693,0.0,5.0,1.0,3000.0,0.26666666666666666,7.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.8635817900415642,0.0,1.0666666666666667,1.0,1.0
